"Include","StudyID","GroupID","LaboratoryID","PopulationID","EffectID","Title","Year","Authors_all","Lab_PI","Journal","DOI","Species","Developmental_mode","Mean_clutch_size","SD_clutch_size","SE_clutch_size","Focal_clutch_number","Max_clutch_number","Study_area","Lat_study_area","Long_study_area","Elev_study_area","Year_collection","Study_type","Egg_n_collected","Time_collection","Egg_sampl_method","Egg_store","Egg_homog","Egg_homog_name","Site_horm_measured","Horm_measured","Horm_extracted_colum","Method_horm_meas","AntibodyKit","Horm_units","Horm_mean","Horm_Var","Horm_Var_Type","Exp_mother_egg","Method_mother_exp","Type_mother_exp","Horm_mother_exp","Horm_mother_units","Horm_mother_lab","Horm_mother_applied_dose","Horm_mother_mean_nat","Horm_mother_dose_exp","Horm_mother_SD","Horm_mother_cateogrical_dose","Time_mother_exp","Egg_order_exp","Egg_n_exp","Percent_egg_exp","Time_egg_exp","Method_egg_exp","Site_egg_exp","Horm_egg_exp","Horm_egg_units","Horm_egg_lab","Horm_egg_applied_dose","Horm_egg_mean_nat","Horm_egg_dose_exp","Horm_egg_SD","Horm_egg_cateogrical_dose","Solvent_egg_used_exp","Fitness_trait","Fitness_mother","Fitness_offs","Off_life_stage","Off_age","Off_average_nesting_time","Off_relative_age","Off_sex","Blind_data_recording","Partial_or_selective_data_rep","TestStat_N_level","TestStat_N_clutch","TestStat_N_off","TestStat_Type","TestStat_NumberOfPredictors","TestStat_Value","TestStat_df","TestStat_p","TestStat_p_comment","TestDirection","Exp_N_level","Control_Mean","Control_Var","Control_N_clutch","Control_N_off","Exp_Mean","Exp_Var","Exp_N_clutch","Exp_N_off","Shared_control","Shared_control_ID","Var_type","Var_type_comment","DataReporting","Raw","Notes","Quotes","ExtractionID","Extraction_check_observer","Extraction_check_notes","Reply_LM","Comments_after_author_response","Final_exclusion_paper_why","Least_square_means","Cross_fostering","Incubation_prior","Effect_size_type","stats_n_total","stats_n_df","control_n_total","exp_n_total","raw_n","datasubset","cor","cor_var","sd_control","sd_exp","n_control_surv","n_control_no_surv","n_exp_surv","n_exp_no_surv","final_n","DataSourceLocation","Hormone_measured_unique","Hormone_measured_general"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",104,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","DHT","yes","RIA (radio inmuno assay)",NA,"pg/g","23904.09","13558.19","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"mass","before independence","12",20,0.6,NA,NA,"no","offspring","48",312,"Pearson",NA,-0.1615223,310,"0.004231","t-value: -2.88; p-value","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",312,311,NA,NA,NA,"stats_offspring",-0.1615223,0.0030498448642572,NA,NA,NA,"NA",NA,NA,312,"Repository; Excel file","DHT","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",105,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","corticosterone","yes","EIA (enzyme inmuno assay)","Enzo Life Sciences; Germany","pg/g","210.5164","90.12253","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"mass","before independence","12",20,0.6,NA,NA,"no","offspring","48",312,"Pearson",NA,0.1955309,310,"0.0005137","t-value: 3.51; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",312,311,NA,NA,NA,"stats_offspring",0.1955309,0.00297426702754309,NA,NA,NA,"NA",NA,NA,312,"Repository; Excel file","corticosterone","corticosterone"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",106,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","androstenedione","yes","RIA (radio inmuno assay)",NA,"pg/g","37336.02","25963.63","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"tarsus","before independence","12",20,0.6,NA,NA,"no","offspring","48",312,"Pearson",NA,0.0235996,310,"0.678","t-value: 0.42; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",312,311,NA,NA,NA,"stats_offspring",0.0235996,0.00321185346605496,NA,NA,NA,"NA",NA,NA,312,"Repository; Excel file","androstenedione","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",107,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","testosterone","yes","RIA (radio inmuno assay)",NA,"pg/g","13491.91","3968.215","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"tarsus","before independence","12",20,0.6,NA,NA,"no","offspring","48",312,"Pearson",NA,0.05489428,310,"0.3338","t-value: 0.97; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",312,311,NA,NA,NA,"stats_offspring",0.05489428,0.00319608461902733,NA,NA,NA,"NA",NA,NA,312,"Repository; Excel file","testosterone","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",108,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","DHT","yes","RIA (radio inmuno assay)",NA,"pg/g","23904.09","13558.19","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"tarsus","before independence","12",20,0.6,NA,NA,"no","offspring","48",312,"Pearson",NA,-0.1256354,310,"0.02648","t-value: -2.23; p-value","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",312,311,NA,NA,NA,"stats_offspring",-0.1256354,0.00311472873054531,NA,NA,NA,"NA",NA,NA,312,"Repository; Excel file","DHT","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",109,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","corticosterone","yes","EIA (enzyme inmuno assay)","Enzo Life Sciences; Germany","pg/g","210.5164","90.12253","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"tarsus","before independence","12",20,0.6,NA,NA,"no","offspring","48",312,"Pearson",NA,0.178117,310,"0.001584","t-value:  3.19; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",312,311,NA,NA,NA,"stats_offspring",0.178117,0.00301464690188235,NA,NA,NA,"NA",NA,NA,312,"Repository; Excel file","corticosterone","corticosterone"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",110,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","androstenedione","yes","RIA (radio inmuno assay)",NA,"pg/g","37336.02","25963.63","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"wing","before independence","12",20,0.6,NA,NA,"no","offspring","48",306,"Pearson",NA,0.03526036,304,"0.5389","t-value: 0.62; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",306,305,NA,NA,NA,"stats_offspring",0.03526036,0.00327054085181244,NA,NA,NA,"NA",NA,NA,306,"Repository; Excel file","androstenedione","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",111,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","testosterone","yes","RIA (radio inmuno assay)",NA,"pg/g","13491.91","3968.215","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"wing","before independence","12",20,0.6,NA,NA,"no","offspring","48",306,"Pearson",NA,0.04874536,304,"0.3955","t-value:0.85; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",306,305,NA,NA,NA,"stats_offspring",0.04874536,0.0032631259857582,NA,NA,NA,"NA",NA,NA,306,"Repository; Excel file","testosterone","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",112,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","DHT","yes","RIA (radio inmuno assay)",NA,"pg/g","23904.09","13558.19","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"wing","before independence","12",20,0.6,NA,NA,"no","offspring","48",306,"Pearson",NA,-0.1047992,304,"0.06713","t-value: -1.84; p-value","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",306,305,NA,NA,NA,"stats_offspring",-0.1047992,0.00320706517653486,NA,NA,NA,"NA",NA,NA,306,"Repository; Excel file","DHT","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",113,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","corticosterone","yes","EIA (enzyme inmuno assay)","Enzo Life Sciences; Germany","pg/g","210.5164","90.12253","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"wing","before independence","12",20,0.6,NA,NA,"no","offspring","48",306,"Pearson",NA,0.1923471,304,"0.0007181","t-value:  3.42; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest. The majority of chicks were measured on day 12. Although there are few that were measured on day 11 and 13.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",306,305,NA,NA,NA,"stats_offspring",0.1923471,0.00304057047330789,NA,NA,NA,"NA",NA,NA,306,"Repository; Excel file","corticosterone","corticosterone"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",114,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","androstenedione","yes","RIA (radio inmuno assay)",NA,"pg/g","37336.02","25963.63","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"mass","before independence","15",20,0.75,NA,NA,"no","offspring","48",319,"Pearson",NA,-0.04530153,317,"0.42","t-value: -0.81; p-value","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",319,318,NA,NA,NA,"stats_offspring",-0.04530153,0.00313176023396738,NA,NA,NA,"NA",NA,NA,319,"Repository; Excel file","androstenedione","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",115,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","testosterone","yes","RIA (radio inmuno assay)",NA,"pg/g","13491.91","3968.215","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"mass","before independence","15",20,0.75,NA,NA,"no","offspring","48",319,"Pearson",NA,-0.07410459,317,"0.1868","t-value: -1.32; p-value","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",319,318,NA,NA,NA,"stats_offspring",-0.07410459,0.00311021124511676,NA,NA,NA,"NA",NA,NA,319,"Repository; Excel file","testosterone","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",116,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","DHT","yes","RIA (radio inmuno assay)",NA,"pg/g","23904.09","13558.19","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"mass","before independence","15",20,0.75,NA,NA,"no","offspring","48",319,"Pearson",NA,-0.1432352,317,"0.01042","t-value: -2.58; p-value","negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",319,318,NA,NA,NA,"stats_offspring",-0.1432352,0.00301694425928184,NA,NA,NA,"NA",NA,NA,319,"Repository; Excel file","DHT","androgens"
"yes","rayyan-863278427","GR_L_5_new","Lab_ID_10","Population_ID_9",117,"Natural variation in yolk fatty acids; but not androgens; predicts offspring fitness in a wild bird","2021","Mentesana; L. and Andersson; M.N. and Casagrande; S. and Goymann; W. and Isaksson; C. and Hau; M.","Hau","Frontiers in Zoology","10.1186/s12983-021-00422-z","Parus major","altricial",8.45,1.13,NA,"1",2,"Dellinger Buchet; Germany",48.05,11.22,620,"2015- 2016","correlational","4","same day that it was laid","entire egg removed","yolk stored separately after homongenization","distilled water",NA,"yolk","corticosterone","yes","EIA (enzyme inmuno assay)","Enzo Life Sciences; Germany","pg/g","210.5164","90.12253","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offspring",NA,"mass","before independence","15",20,0.75,NA,NA,"no","offspring","48",319,"Pearson",NA,0.1993457,317,"0.0003404","t-value:  3.62; p-value","positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"complete","yes","Mean and SD for hormone concentration at the population levels has been calculated from all eggs. Important: the data here used the info of 1 egg for several chicks of the same nest.",NA,"LM","LM",NA,NA,NA,NA,"no","no","no","Pearson",319,318,NA,NA,NA,"stats_offspring",0.1993457,0.002899691033664,NA,NA,NA,"NA",NA,NA,319,"Repository; Excel file","corticosterone","corticosterone"
